latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
48.86,2.3399997,50.0,0,GMT,GMT

time,temperature_2m (°C),wind_speed_10m (km/h),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),weather_code (wmo code),surface_pressure (hPa),apparent_temperature (°C),precipitation_probability (%)
2024-01-14T12:00,-0.6,8.3,85,0.00,100,3,1009.3,-4.4,NaN
2024-01-14T13:00,-0.3,5.6,84,0.00,100,3,1008.4,-3.6,NaN
2024-01-14T14:00,-0.0,5.7,85,0.00,100,3,1007.9,-3.3,NaN
2024-01-14T15:00,0.3,5.8,85,0.00,100,3,1007.5,-3.0,NaN
2024-01-14T16:00,0.2,4.9,86,0.00,99,3,1007.3,-2.9,NaN
2024-01-14T17:00,0.3,4.8,88,0.00,100,3,1007.1,-2.7,NaN
2024-01-14T18:00,0.4,4.1,89,0.00,100,3,1007.0,-2.5,NaN
2024-01-14T19:00,-0.8,6.0,87,0.00,100,3,1006.3,-4.2,NaN
2024-01-14T20:00,-0.7,6.1,88,0.00,100,3,1005.7,-4.1,NaN
2024-01-14T21:00,-0.5,5.4,88,0.00,100,3,1006.0,-3.8,NaN
2024-01-14T22:00,-0.2,5.1,87,0.00,70,2,1005.4,-3.4,NaN
2024-01-14T23:00,-0.1,5.1,88,0.00,69,2,1005.4,-3.2,NaN
2024-01-15T00:00,-0.0,4.8,88,0.00,59,2,1004.9,-3.1,NaN
2024-01-15T01:00,-0.0,5.6,89,0.00,52,2,1004.2,-3.2,NaN
2024-01-15T02:00,0.0,5.6,89,0.00,70,2,1004.0,-3.2,NaN
2024-01-15T03:00,0.3,6.5,90,0.00,84,3,1003.5,-3.0,NaN
2024-01-15T04:00,0.4,6.6,91,0.00,98,3,1003.2,-2.8,NaN
2024-01-15T05:00,0.6,6.2,92,0.20,100,71,1002.8,-2.5,NaN
2024-01-15T06:00,1.0,8.1,92,0.30,100,61,1002.4,-2.4,NaN
2024-01-15T07:00,1.0,8.0,93,0.00,81,3,1002.2,-2.3,NaN
2024-01-15T08:00,0.9,8.6,93,0.00,68,2,1002.4,-2.5,NaN
2024-01-15T09:00,1.4,8.4,90,0.00,97,2,1003.0,-2.0,NaN
2024-01-15T10:00,2.2,8.0,85,0.00,70,2,1003.9,-1.1,NaN
2024-01-15T11:00,3.3,10.8,74,0.00,57,2,1004.1,-0.5,NaN
2024-01-15T12:00,4.2,13.3,55,0.00,64,2,1004.6,-0.5,NaN
2024-01-15T13:00,4.4,13.1,54,0.00,61,2,1004.1,-0.2,NaN
2024-01-15T14:00,4.5,13.1,51,0.00,66,2,1004.3,-0.2,NaN
2024-01-15T15:00,4.4,11.6,49,0.00,76,2,1004.7,-0.1,NaN
2024-01-15T16:00,3.7,9.0,53,0.00,63,2,1005.4,-0.4,NaN
2024-01-15T17:00,2.6,5.4,59,0.00,82,3,1005.8,-0.9,NaN
2024-01-15T18:00,1.4,4.2,63,0.00,92,3,1006.4,-2.0,NaN
2024-01-15T19:00,1.0,3.5,66,0.00,86,3,1006.7,-2.2,NaN
2024-01-15T20:00,0.7,2.9,67,0.00,37,1,1007.2,-2.5,NaN
2024-01-15T21:00,-0.6,2.6,74,0.00,9,1,1007.7,-3.7,NaN
2024-01-15T22:00,-1.1,3.1,76,0.00,8,1,1007.9,-4.3,NaN
2024-01-15T23:00,-1.7,2.8,80,0.00,1,0,1007.7,-4.9,NaN
2024-01-16T00:00,-2.3,2.7,83,0.00,68,0,1007.9,-5.5,NaN
2024-01-16T01:00,-2.7,2.3,85,0.00,0,0,1007.6,-5.8,NaN
2024-01-16T02:00,-3.2,2.5,89,0.00,1,0,1007.4,-6.3,NaN
2024-01-16T03:00,-3.6,2.5,90,0.00,85,3,1007.7,-6.7,NaN
2024-01-16T04:00,-4.0,2.4,95,0.00,100,3,1007.1,-7.1,NaN
2024-01-16T05:00,-4.2,2.4,95,0.00,100,3,1006.7,-7.4,NaN
2024-01-16T06:00,-4.4,2.4,95,0.00,0,3,1006.6,-7.6,NaN
2024-01-16T07:00,-4.6,2.1,95,0.00,0,0,1006.3,-7.7,NaN
2024-01-16T08:00,-4.8,2.8,95,0.00,47,2,1006.2,-8.0,NaN
2024-01-16T09:00,-4.0,2.8,90,0.00,62,0,1005.6,-7.2,NaN
2024-01-16T10:00,-3.0,3.1,85,0.00,0,0,1005.4,-6.2,NaN
2024-01-16T11:00,-1.4,3.1,76,0.00,0,0,1005.7,-4.6,NaN
2024-01-16T12:00,1.6,5.5,61,0.00,21,1,1004.6,-2.0,NaN
2024-01-16T13:00,2.7,5.4,56,0.00,14,1,1003.0,-0.9,NaN
2024-01-16T14:00,3.0,4.0,55,0.00,49,2,1003.2,-0.4,NaN
2024-01-16T15:00,2.7,4.3,54,0.00,86,3,1003.1,-0.8,NaN
2024-01-16T16:00,1.5,4.1,61,0.00,100,3,1002.3,-1.9,NaN
2024-01-16T17:00,0.8,4.6,66,0.00,100,3,1001.8,-2.6,NaN
2024-01-16T18:00,-0.2,6.1,77,0.00,100,3,1001.9,-3.8,NaN
2024-01-16T19:00,-0.9,6.6,85,0.00,100,3,1000.2,-4.4,NaN
2024-01-16T20:00,-1.3,7.2,83,0.00,100,3,999.4,-5.0,NaN
2024-01-16T21:00,-1.0,7.0,76,0.00,100,3,998.4,-4.8,NaN
2024-01-16T22:00,-1.1,7.9,79,0.00,100,3,996.6,-4.9,NaN
2024-01-16T23:00,-1.1,6.2,79,0.00,100,3,995.8,-4.7,NaN
2024-01-17T00:00,-0.8,7.4,82,0.00,100,3,994.6,-4.5,NaN
2024-01-17T01:00,-0.7,6.6,86,0.20,100,66,993.1,-4.2,NaN
2024-01-17T02:00,-0.3,6.2,90,0.60,100,66,992.0,-3.6,NaN
2024-01-17T03:00,-0.2,5.4,92,1.10,100,66,990.7,-3.3,NaN
2024-01-17T04:00,0.0,5.5,95,1.00,100,61,988.3,-3.0,NaN
2024-01-17T05:00,0.3,6.1,96,1.20,100,61,987.0,-2.8,NaN
2024-01-17T06:00,0.8,3.1,97,1.50,100,61,986.3,-1.7,NaN
2024-01-17T07:00,1.0,5.4,97,1.00,100,61,984.3,-1.8,NaN
2024-01-17T08:00,1.3,6.3,96,2.40,100,61,982.6,-1.7,NaN
2024-01-17T09:00,1.4,5.0,97,0.60,100,61,981.7,-1.3,NaN
2024-01-17T10:00,1.9,5.5,97,1.70,100,61,980.8,-0.8,NaN
2024-01-17T11:00,2.4,2.9,97,0.90,100,61,979.8,0.2,NaN
2024-01-17T12:00,2.9,3.4,97,0.70,100,55,978.4,0.7,NaN
2024-01-17T13:00,3.1,5.3,95,0.00,100,80,977.9,0.6,NaN
2024-01-17T14:00,3.2,8.1,95,0.30,100,61,978.6,0.3,NaN
2024-01-17T15:00,3.1,8.2,95,2.10,100,80,979.9,0.2,NaN
2024-01-17T16:00,2.5,7.9,93,0.70,100,61,980.6,-0.6,NaN
2024-01-17T17:00,2.1,7.1,92,0.00,100,3,980.8,-0.9,NaN
2024-01-17T18:00,1.7,7.2,92,0.00,100,3,982.2,-1.4,NaN
2024-01-17T19:00,1.4,7.2,91,0.00,100,51,982.7,-1.7,NaN
2024-01-17T20:00,1.2,7.6,89,0.10,100,53,983.8,-2.1,NaN
2024-01-17T21:00,1.0,8.9,91,0.30,100,61,984.1,-2.5,NaN
2024-01-17T22:00,0.8,8.3,91,0.60,100,61,983.9,-2.6,NaN
2024-01-17T23:00,0.7,8.4,91,0.10,100,61,984.2,-2.7,NaN
2024-01-18T00:00,0.6,11.8,93,2.30,100,61,984.6,-3.3,NaN
2024-01-18T01:00,0.5,8.7,92,2.30,100,61,984.9,-3.0,NaN
2024-01-18T02:00,0.3,11.8,92,2.00,100,73,985.1,-3.7,NaN
2024-01-18T03:00,-0.0,12.7,94,2.50,100,73,986.0,-4.1,NaN
2024-01-18T04:00,-0.1,15.0,93,1.30,100,73,986.3,-4.6,NaN
2024-01-18T05:00,-0.2,14.2,91,0.40,100,77,987.9,-4.6,NaN
2024-01-18T06:00,-0.4,14.4,90,0.00,100,71,990.0,-4.9,NaN
2024-01-18T07:00,-0.4,13.3,90,0.00,92,3,991.5,-4.7,NaN
2024-01-18T08:00,-0.6,12.4,89,0.00,60,2,993.2,-4.9,NaN
2024-01-18T09:00,-0.7,10.7,90,0.00,64,3,994.6,-4.7,NaN
2024-01-18T10:00,-0.2,10.3,87,0.00,95,3,996.1,-4.2,NaN
2024-01-18T11:00,0.7,9.2,80,0.00,61,2,997.6,-3.1,NaN
2024-01-18T12:00,1.9,9.9,78,0.00,97,2,999.0,-1.9,NaN
2024-01-18T13:00,2.7,10.2,76,0.00,83,2,999.6,-1.1,NaN
2024-01-18T14:00,3.5,11.0,70,0.00,69,2,1001.3,-0.5,NaN
2024-01-18T15:00,3.1,8.9,73,0.00,32,1,1002.3,-0.5,NaN
2024-01-18T16:00,2.4,10.1,77,0.00,57,2,1003.8,-1.3,NaN
2024-01-18T17:00,1.1,6.6,70,0.00,28,1,1004.4,-2.5,NaN
2024-01-18T18:00,0.1,6.6,82,0.00,1,0,1005.7,-3.4,NaN
2024-01-18T19:00,-0.3,6.7,83,0.00,0,0,1007.1,-3.8,NaN
2024-01-18T20:00,-0.6,6.1,85,0.00,0,0,1008.6,-4.0,NaN
2024-01-18T21:00,-1.1,6.8,88,0.00,0,0,1009.4,-4.6,NaN
2024-01-18T22:00,-1.4,5.3,86,0.00,0,0,1010.2,-4.7,NaN
2024-01-18T23:00,-1.8,4.5,88,0.00,0,0,1010.6,-5.0,NaN
2024-01-19T00:00,-2.0,3.9,90,0.00,7,0,1012.0,-5.1,NaN
2024-01-19T01:00,-2.1,3.5,90,0.00,37,1,1012.2,-5.3,NaN
2024-01-19T02:00,-2.1,3.5,90,0.00,49,2,1012.9,-5.3,NaN
2024-01-19T03:00,-2.4,3.0,89,0.00,46,2,1012.7,-5.5,NaN
2024-01-19T04:00,-2.5,3.3,89,0.00,38,1,1013.2,-5.6,NaN
2024-01-19T05:00,-2.5,2.6,90,0.00,15,1,1014.1,-5.5,NaN
2024-01-19T06:00,-3.0,2.3,89,0.00,0,0,1015.0,-6.0,NaN
2024-01-19T07:00,-3.2,2.6,91,0.00,0,0,1015.0,-6.3,NaN
2024-01-19T08:00,-3.5,2.7,92,0.00,0,0,1016.1,-6.6,NaN
2024-01-19T09:00,-2.5,2.6,89,0.00,20,0,1017.5,-5.5,NaN
2024-01-19T10:00,-1.4,2.5,86,0.00,41,1,1017.7,-4.4,NaN
2024-01-19T11:00,0.1,2.6,83,0.00,0,0,1018.0,-2.8,NaN
2024-01-19T12:00,2.3,1.8,77,0.00,0,0,1017.9,-0.3,NaN
2024-01-19T13:00,3.2,1.8,74,0.00,34,1,1018.1,0.6,NaN
2024-01-19T14:00,3.5,2.5,72,0.00,0,0,1018.3,0.8,NaN
2024-01-19T15:00,3.4,2.9,71,0.00,2,0,1017.7,0.7,NaN
2024-01-19T16:00,2.4,2.6,79,0.00,40,1,1018.6,-0.2,NaN
2024-01-19T17:00,1.4,3.6,86,0.00,39,1,1018.8,-1.3,NaN
2024-01-19T18:00,-0.8,3.4,93,0.00,73,1,1020.3,-3.7,NaN
2024-01-19T19:00,-1.1,2.7,94,0.00,95,3,1021.0,-3.9,NaN
2024-01-19T20:00,-1.2,2.6,96,0.00,100,45,1021.5,-3.9,NaN
2024-01-19T21:00,-1.1,4.5,97,0.00,100,45,1022.1,-4.1,NaN
2024-01-19T22:00,-1.3,3.8,90,0.00,100,3,1021.9,-4.3,NaN
2024-01-19T23:00,-1.4,3.3,89,0.00,100,3,1023.0,-4.4,NaN
2024-01-20T00:00,-1.5,2.3,89,0.00,100,3,1023.4,-4.4,NaN
2024-01-20T01:00,-1.5,3.3,89,0.00,100,3,1023.0,-4.6,NaN
2024-01-20T02:00,-1.7,3.8,88,0.00,100,3,1023.6,-4.9,NaN
2024-01-20T03:00,-2.3,6.1,88,0.00,100,2,1024.1,-5.8,NaN
2024-01-20T04:00,-2.5,5.2,87,0.00,87,3,1024.2,-6.0,NaN
2024-01-20T05:00,-3.1,5.6,90,0.00,100,3,1024.7,-6.6,NaN
2024-01-20T06:00,-3.2,4.8,89,0.00,87,3,1024.4,-6.7,NaN
2024-01-20T07:00,-3.6,4.0,91,0.00,72,2,1024.6,-7.0,NaN
2024-01-20T08:00,-3.9,3.4,91,0.00,45,1,1024.7,-7.2,NaN
2024-01-20T09:00,-3.7,3.7,89,0.00,31,0,1024.8,-7.1,NaN
2024-01-20T10:00,-3.0,5.6,85,0.00,68,2,1024.6,-6.6,NaN
2024-01-20T11:00,-2.1,6.1,80,0.00,100,3,1024.6,-5.8,NaN
2024-01-20T12:00,0.4,5.1,71,0.00,100,0,1024.3,-3.1,NaN
2024-01-20T13:00,1.2,6.4,66,0.00,100,3,1023.5,-2.5,NaN
2024-01-20T14:00,1.7,7.1,64,0.00,53,2,1023.0,-2.0,NaN
2024-01-20T15:00,2.2,7.1,65,0.00,3,3,1022.1,-1.5,NaN
2024-01-20T16:00,1.5,5.6,72,0.00,0,0,1021.8,-1.9,NaN
2024-01-20T17:00,0.9,7.0,77,0.00,0,0,1021.3,-2.7,NaN
2024-01-20T18:00,0.2,7.4,79,0.00,1,0,1022.0,-3.5,NaN
2024-01-20T19:00,-0.3,8.4,80,0.00,0,0,1021.1,-4.1,NaN
2024-01-20T20:00,-0.8,7.1,83,0.00,100,3,1020.9,-4.4,NaN
2024-01-20T21:00,-1.0,8.3,83,0.00,100,3,1020.3,-4.8,NaN
2024-01-20T22:00,-1.2,9.6,82,0.00,100,3,1019.6,-5.3,NaN
2024-01-20T23:00,-1.4,11.0,83,0.00,100,3,1018.4,-5.6,NaN
2024-01-21T00:00,-1.1,9.9,78,0.00,100,3,1018.3,-5.2,NaN
2024-01-21T01:00,-1.3,9.8,77,0.00,100,3,1018.7,-5.5,NaN
2024-01-21T02:00,-1.5,10.4,77,0.00,100,3,1018.8,-5.8,NaN
2024-01-21T03:00,-0.9,9.4,79,0.00,100,3,1017.9,-5.0,NaN
2024-01-21T04:00,-0.3,10.8,76,0.00,100,3,1018.3,-4.6,NaN
2024-01-21T05:00,0.2,11.5,70,0.00,100,3,1017.9,-4.3,NaN
2024-01-21T06:00,1.1,13.1,69,0.30,100,66,1018.8,-3.5,NaN
2024-01-21T07:00,1.2,10.1,76,0.20,100,61,1017.5,-2.8,NaN
2024-01-21T08:00,1.3,11.2,80,0.00,100,3,1017.8,-2.7,NaN
2024-01-21T09:00,2.0,10.5,77,0.00,100,3,1018.3,-1.9,NaN
2024-01-21T10:00,3.0,13.1,75,0.00,100,3,1018.9,-1.2,NaN
2024-01-21T11:00,4.0,12.4,75,0.00,100,3,1018.7,0.0,NaN
2024-01-21T12:00,5.8,14.0,78,0.00,100,3,1018.7,2.0,NaN
2024-01-21T13:00,6.2,14.2,80,0.00,100,3,1018.0,2.5,NaN
2024-01-21T14:00,6.8,13.6,83,0.00,95,3,1017.8,3.5,NaN
2024-01-21T15:00,6.4,14.9,88,0.00,100,3,1018.0,2.9,NaN
2024-01-21T16:00,6.6,14.9,90,0.00,100,3,1017.2,3.3,NaN
2024-01-21T17:00,7.0,12.3,93,0.00,100,3,1017.0,4.2,NaN
2024-01-21T18:00,7.7,14.0,95,0.00,100,3,1016.4,4.8,NaN
2024-01-21T19:00,8.2,15.0,93,0.00,100,3,1016.5,5.3,NaN
2024-01-21T20:00,8.5,18.6,92,0.00,95,3,1015.2,5.1,NaN
2024-01-21T21:00,9.2,18.4,92,0.00,97,3,1014.6,6.0,NaN
2024-01-21T22:00,9.4,17.6,90,0.00,99,3,1014.0,6.2,NaN
2024-01-21T23:00,9.3,19.0,90,0.00,98,3,1013.4,5.9,NaN
2024-01-22T00:00,9.7,22.2,86,0.00,100,3,1012.1,5.8,NaN
2024-01-22T01:00,10.0,21.6,84,0.00,100,3,1010.9,6.2,NaN
2024-01-22T02:00,10.3,22.8,82,0.00,100,3,1010.3,6.3,NaN
2024-01-22T03:00,11.1,25.1,80,0.10,100,61,1009.4,6.9,NaN
2024-01-22T04:00,11.1,24.8,78,0.10,100,61,1008.7,6.8,NaN
2024-01-22T05:00,11.1,23.4,80,0.00,100,3,1008.7,7.1,NaN
2024-01-22T06:00,11.5,24.0,82,0.00,100,3,1008.4,7.6,NaN
2024-01-22T07:00,11.1,21.3,86,0.00,100,61,1007.2,7.7,NaN
2024-01-22T08:00,11.5,18.7,88,0.50,100,80,1008.1,8.7,NaN
2024-01-22T09:00,12.0,16.9,85,0.00,100,3,1008.8,9.4,NaN
2024-01-22T10:00,12.3,17.1,71,0.00,100,3,1009.8,9.1,NaN
2024-01-22T11:00,12.4,19.2,68,0.00,99,3,1010.1,8.7,NaN
2024-01-22T12:00,12.4,15.0,75,0.00,95,61,1009.9,9.7,NaN
2024-01-22T13:00,12.3,18.4,70,0.00,91,80,1010.8,8.9,NaN
2024-01-22T14:00,12.3,17.7,64,0.00,60,2,1011.3,8.6,NaN
2024-01-22T15:00,12.5,17.7,62,0.00,92,2,1012.1,8.8,NaN
2024-01-22T16:00,11.4,18.9,67,0.00,42,2,1013.7,7.5,NaN
2024-01-22T17:00,10.4,15.7,70,0.00,38,1,1014.9,6.9,NaN
2024-01-22T18:00,10.0,13.0,67,0.00,38,1,1017.1,6.7,NaN
2024-01-22T19:00,9.3,11.8,71,0.00,42,1,1017.1,6.3,NaN
2024-01-22T20:00,8.8,10.8,73,0.00,24,1,1017.9,5.9,NaN
2024-01-22T21:00,8.7,13.1,71,0.00,100,2,1019.6,5.3,NaN
2024-01-22T22:00,8.4,11.4,73,0.00,100,3,1019.9,5.2,NaN
2024-01-22T23:00,8.3,14.4,75,0.00,100,3,1019.9,4.8,NaN
2024-01-23T00:00,8.6,14.3,76,0.00,28,3,1020.6,5.2,NaN
2024-01-23T01:00,8.3,12.1,79,0.00,100,3,1020.9,5.3,NaN
2024-01-23T02:00,8.1,11.6,80,0.00,100,3,1021.9,5.2,NaN
2024-01-23T03:00,7.9,12.2,76,0.00,100,1,1021.4,4.6,NaN
2024-01-23T04:00,7.5,11.1,78,0.00,100,3,1022.4,4.4,NaN
2024-01-23T05:00,7.2,8.9,82,0.00,100,3,1023.5,4.5,NaN
2024-01-23T06:00,7.2,8.1,83,0.00,75,2,1024.3,4.7,NaN
2024-01-23T07:00,7.0,8.1,86,0.00,98,3,1023.9,4.6,NaN
2024-01-23T08:00,6.9,7.5,87,0.00,100,3,1024.5,4.5,NaN
2024-01-23T09:00,7.8,9.2,85,0.00,99,3,1024.5,5.4,NaN
2024-01-23T10:00,8.2,11.3,85,0.00,100,61,1024.9,5.5,NaN
2024-01-23T11:00,8.5,11.7,89,0.10,100,61,1023.9,5.9,NaN
2024-01-23T12:00,8.9,14.1,89,0.10,100,61,1023.4,6.1,NaN
2024-01-23T13:00,9.4,11.7,88,0.30,100,61,1022.7,7.1,NaN
2024-01-23T14:00,9.9,14.4,84,0.10,100,61,1022.2,7.1,NaN
2024-01-23T15:00,11.0,13.2,80,0.00,100,3,1021.7,8.4,NaN
2024-01-23T16:00,11.2,14.7,81,0.00,100,3,1020.7,8.6,NaN
2024-01-23T17:00,11.3,14.3,85,0.00,100,3,1020.3,8.9,NaN
2024-01-23T18:00,11.5,13.7,86,0.00,100,3,1020.3,9.3,NaN
2024-01-23T19:00,11.6,12.1,89,0.00,100,3,1020.8,9.8,NaN
2024-01-23T20:00,12.1,11.6,92,0.00,100,3,1020.7,10.6,NaN
2024-01-23T21:00,12.9,13.7,91,0.00,100,3,1019.6,11.4,NaN
2024-01-23T22:00,13.4,13.5,89,0.00,100,3,1019.3,11.9,NaN
2024-01-23T23:00,13.8,16.4,86,0.00,100,3,1019.2,11.8,NaN
2024-01-24T00:00,13.9,17.5,85,0.00,100,3,1019.5,11.8,NaN
2024-01-24T01:00,13.8,20.6,83,0.00,100,3,1019.4,11.1,NaN
2024-01-24T02:00,13.8,18.6,84,0.00,100,3,1019.7,11.5,NaN
2024-01-24T03:00,13.6,18.1,86,0.00,100,3,1019.0,11.3,NaN
2024-01-24T04:00,13.6,19.2,81,0.00,100,3,1018.9,10.9,NaN
2024-01-24T05:00,13.5,17.6,81,0.00,100,3,1019.5,11.1,NaN
2024-01-24T06:00,13.6,15.6,85,0.00,100,3,1021.2,11.7,NaN
2024-01-24T07:00,13.4,12.4,87,0.00,100,3,1021.6,12.0,NaN
2024-01-24T08:00,13.1,15.0,70,0.00,92,3,1022.5,10.3,NaN
2024-01-24T09:00,12.7,14.1,78,0.00,84,2,1023.2,10.3,NaN
2024-01-24T10:00,13.1,17.7,72,0.00,81,2,1023.2,10.0,NaN
2024-01-24T11:00,13.3,17.7,66,0.00,85,3,1024.3,9.9,NaN
2024-01-24T12:00,13.7,14.4,65,0.00,100,2,1024.4,10.9,NaN
2024-01-24T13:00,13.9,14.8,66,0.00,100,3,1024.4,11.1,NaN
2024-01-24T14:00,14.0,13.0,65,0.00,100,3,1024.7,11.4,NaN
2024-01-24T15:00,14.1,11.7,63,0.00,100,3,1024.8,11.6,NaN
2024-01-24T16:00,13.6,12.6,65,0.00,100,3,1024.9,11.0,NaN
2024-01-24T17:00,12.6,8.2,69,0.00,100,3,1025.2,10.6,NaN
2024-01-24T18:00,12.1,6.2,73,0.00,100,3,1025.1,10.5,NaN
2024-01-24T19:00,11.6,5.8,75,0.00,100,3,1025.3,10.0,NaN
2024-01-24T20:00,11.4,5.9,76,0.00,99,3,1025.9,9.9,NaN
2024-01-24T21:00,12.1,5.4,77,0.00,100,3,1025.4,10.8,NaN
2024-01-24T22:00,11.9,5.9,79,0.00,100,3,1025.8,10.6,NaN
2024-01-24T23:00,11.8,3.6,79,0.00,98,3,1025.7,10.8,NaN
2024-01-25T00:00,11.2,3.2,83,0.00,93,3,1026.1,10.3,NaN
2024-01-25T01:00,11.1,4.0,83,0.00,100,3,1026.1,10.1,NaN
2024-01-25T02:00,11.0,1.1,82,0.00,100,3,1025.5,10.4,NaN
2024-01-25T03:00,10.3,3.5,93,0.00,100,3,1025.3,9.5,NaN
2024-01-25T04:00,10.1,3.1,94,0.00,100,3,1025.7,9.4,NaN
2024-01-25T05:00,10.3,5.8,92,0.00,94,3,1025.2,9.2,NaN
2024-01-25T06:00,10.1,4.0,97,0.00,100,3,1025.9,9.5,NaN
2024-01-25T07:00,10.0,5.8,100,0.00,100,45,1024.1,9.1,NaN
2024-01-25T08:00,10.3,5.4,100,0.00,100,3,1024.8,9.6,NaN
2024-01-25T09:00,10.9,4.9,96,0.00,100,3,1024.9,10.3,NaN
2024-01-25T10:00,11.3,6.8,93,0.00,100,3,1025.0,10.4,NaN
2024-01-25T11:00,11.9,7.8,87,0.00,100,3,1024.6,10.8,NaN
2024-01-25T12:00,13.2,7.8,81,0.00,100,3,1023.6,12.1,NaN
2024-01-25T13:00,13.4,9.4,79,0.00,100,3,1023.2,12.0,NaN
2024-01-25T14:00,13.4,7.9,79,0.00,100,3,1023.0,12.2,NaN
2024-01-25T15:00,13.4,7.9,78,0.00,100,61,1023.0,12.1,NaN
2024-01-25T16:00,12.8,7.2,81,0.00,100,3,1022.1,11.7,NaN
2024-01-25T17:00,12.4,8.1,82,0.10,100,61,1022.3,11.1,NaN
2024-01-25T18:00,11.9,7.7,88,0.10,100,61,1022.4,10.8,NaN
2024-01-25T19:00,11.9,7.5,88,0.10,100,61,1021.9,10.8,NaN
2024-01-25T20:00,11.4,5.9,90,0.00,100,3,1022.3,10.5,NaN
2024-01-25T21:00,10.9,5.1,93,0.00,75,3,1022.2,10.1,NaN
2024-01-25T22:00,10.4,3.9,92,0.00,88,3,1021.6,9.6,NaN
2024-01-25T23:00,10.0,4.8,92,0.00,43,2,1021.6,8.9,NaN
2024-01-26T00:00,10.1,5.4,93,0.00,87,2,1021.9,9.0,NaN
2024-01-26T01:00,10.0,6.5,93,0.00,100,3,1021.1,8.8,NaN
2024-01-26T02:00,10.2,9.4,94,0.00,100,3,1021.6,8.6,NaN
2024-01-26T03:00,11.0,8.7,93,0.00,100,3,1020.5,9.7,NaN
2024-01-26T04:00,11.4,9.4,91,0.00,100,3,1021.1,10.1,NaN
2024-01-26T05:00,11.7,10.8,90,0.00,100,3,1021.2,10.2,NaN
2024-01-26T06:00,11.6,13.4,91,0.60,100,61,1021.1,9.7,NaN
2024-01-26T07:00,11.9,12.8,87,0.00,100,3,1020.3,10.0,NaN
2024-01-26T08:00,12.0,14.3,90,0.00,100,3,1020.8,10.1,NaN
2024-01-26T09:00,12.0,11.6,91,0.00,100,3,1022.2,10.5,NaN
2024-01-26T10:00,12.2,12.7,89,0.00,98,80,1023.5,10.5,NaN
2024-01-26T11:00,11.9,18.6,70,0.00,96,3,1024.5,8.3,NaN
2024-01-26T12:00,11.9,16.1,61,0.00,98,3,1025.4,8.2,NaN
2024-01-26T13:00,12.0,14.5,56,0.00,62,2,1025.7,8.3,NaN
2024-01-26T14:00,11.7,13.0,54,0.00,10,1,1026.2,8.1,NaN
2024-01-26T15:00,11.3,12.0,47,0.00,33,1,1026.9,7.5,NaN
2024-01-26T16:00,10.3,9.7,48,0.00,89,2,1027.7,6.7,NaN
2024-01-26T17:00,8.9,6.1,56,0.00,0,0,1028.6,5.9,NaN
2024-01-26T18:00,7.4,4.9,59,0.00,9,0,1029.7,4.5,NaN
2024-01-26T19:00,6.5,3.4,63,0.00,0,0,1029.8,3.8,NaN
2024-01-26T20:00,5.7,3.1,65,0.00,0,0,1030.7,3.1,NaN
2024-01-26T21:00,4.6,2.9,71,0.00,0,0,1030.9,2.0,NaN
2024-01-26T22:00,4.3,1.8,71,0.00,0,0,1030.3,1.9,NaN
2024-01-26T23:00,3.8,1.1,74,0.00,0,0,1030.4,1.4,NaN
2024-01-27T00:00,2.9,1.4,79,0.00,0,0,1031.3,0.5,NaN
2024-01-27T01:00,2.2,1.8,83,0.00,0,0,1030.8,-0.2,NaN
2024-01-27T02:00,1.8,0.4,87,0.00,0,0,1030.6,-0.4,NaN
2024-01-27T03:00,1.0,2.0,92,0.00,24,1,1031.1,-1.5,NaN
2024-01-27T04:00,0.9,1.6,93,0.00,6,1,1030.7,-1.4,NaN
2024-01-27T05:00,0.5,1.8,96,0.00,25,2,1030.8,-1.9,NaN
2024-01-27T06:00,-0.7,1.8,100,0.00,100,45,1030.8,-3.2,NaN
2024-01-27T07:00,-2.4,2.2,100,0.00,100,45,1030.5,-5.2,NaN
2024-01-27T08:00,-2.0,2.9,100,0.00,100,45,1030.5,-4.8,NaN
2024-01-27T09:00,0.6,4.1,88,0.00,5,45,1030.4,-2.3,NaN
2024-01-27T10:00,2.3,3.3,82,0.00,83,3,1030.4,-0.4,NaN
2024-01-27T11:00,4.2,3.9,74,0.00,81,3,1030.2,1.5,NaN
2024-01-27T12:00,6.3,5.4,68,0.00,100,3,1029.6,3.6,NaN
2024-01-27T13:00,7.3,6.0,65,0.00,100,3,1028.5,4.5,NaN
2024-01-27T14:00,8.0,6.8,62,0.00,100,3,1027.8,5.1,NaN
2024-01-27T15:00,8.5,7.4,59,0.00,100,2,1027.8,5.4,NaN
2024-01-27T16:00,7.7,7.3,65,0.00,39,1,1026.9,4.7,NaN
2024-01-27T17:00,6.1,5.5,72,0.00,66,2,1027.0,3.4,NaN
2024-01-27T18:00,4.9,6.8,71,0.00,100,1,1027.0,1.8,NaN
2024-01-27T19:00,3.7,5.7,77,0.00,100,3,1026.8,0.7,NaN
2024-01-27T20:00,2.9,4.5,83,0.00,89,3,1027.1,0.1,NaN
2024-01-27T21:00,2.6,5.5,85,0.00,24,1,1026.3,-0.2,NaN
2024-01-27T22:00,2.5,2.9,86,0.00,68,2,1026.7,-0.0,NaN
2024-01-27T23:00,1.9,4.7,89,0.00,23,1,1025.9,-0.9,NaN
